SITE ID,STATUS,PPT_ID,ADDRESS,CITY,STATE,ZIP,BORO,LATITUDE,LONGITUDE,CROSS_STREET_1,CROSS_STREET_2,CORNER,INSTALL_DATE,ACTIVE_DATE,WIFI_STATUS,TABLET_STATUS,PHONE_STATUS,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,NTA,NTA_NAME
mn-08-135937,Link Active!,135937_135964,141 EAST 61 STREET,New York,NY,10065,Manhattan,40.763419,-73.966995,LEXINGTON AVENUE,3 AVENUE,NE,05/06/2017 12:00:00 AM,06/22/2017 12:00:00 AM,up,up,up,8,4,11402,MN40,Upper East Side-Carnegie Hill
mn-08-135983,Link Active!,135983_136025,20 EAST 60 STREET,New York,NY,10022,Manhattan,40.764097,-73.970823,MADISON AVENUE,PARK AVENUE,SE,01/29/2017 12:00:00 AM,05/19/2017 12:00:00 AM,up,up,up,8,4,11401,MN40,Upper East Side-Carnegie Hill
mn-08-136620,Link Active!,136620_136646,200 EAST 87 STREET,New York,NY,10028,Manhattan,40.779367,-73.953327,2 AVENUE,3 AVENUE,SE,10/07/2017 12:00:00 AM,03/12/2018 12:00:00 AM,up,up,up,8,5,14602,MN32,Yorkville
mn-08-136969,Link Active!,136969_136988,650 MADISON AVENUE,New York,NY,10022,Manhattan,40.763742,-73.971424,EAST 59 STREET,EAST 60 STREET,NW,01/21/2017 12:00:00 AM,04/17/2017 12:00:00 AM,up,up,up,8,4,11401,MN40,Upper East Side-Carnegie Hill
mn-08-136989,Link Active!,136989_136990,1030 3 AVENUE,New York,NY,10065,Manhattan,40.763037,-73.965653,EAST 61 STREET,EAST 62 STREET,NW,02/27/2016 12:00:00 AM,03/29/2016 12:00:00 AM,up,up,up,8,4,11402,MN40,Upper East Side-Carnegie Hill
mn-08-137205,Link Active!,137205_137239,16 EAST 60 STREET,New York,NY,10022,Manhattan,40.76425414,-73.97119784,MADISON AVENUE,5 AVENUE,SW,11/19/2016 12:00:00 AM,05/08/2017 12:00:00 AM,up,up,up,8,4,11401,MN40,Upper East Side-Carnegie Hill
mn-08-137966,Link Active!,137966_137967,1165 2 AVENUE,New York,NY,10065,Manhattan,40.76214654,-73.96335362,EAST 61 STREET,EAST 62 STREET,Midblock,10/28/2017 12:00:00 AM,02/22/2018 12:00:00 AM,up,up,up,8,4,110,MN31,Lenox Hill-Roosevelt Island
mn-08-138052,Link Active!,138052,1550 3 AVENUE,New York,NY,10128,Manhattan,40.779635,-73.953537,EAST 87 STREET,EAST 88 STREET,NW,02/22/2016 12:00:00 AM,03/23/2016 12:00:00 AM,up,up,up,8,5,14802,MN40,Upper East Side-Carnegie Hill
mn-08-138320,Link Active!,138320_138321,165 EAST 66 STREET,New York,NY,10065,Manhattan,40.76606,-73.963554,3 AVENUE,LEXINGTON AVENUE,NW,07/29/2017 12:00:00 AM,10/16/2017 12:00:00 AM,up,up,up,8,4,120,MN40,Upper East Side-Carnegie Hill
mn-08-138568,Link Active!,138568_138569,344 EAST 61 STREET,New York,NY,10065,Manhattan,40.76094634,-73.96139743,1 AVENUE,ED KOCH QUEENSBORO BRIDGE EXIT,SW,04/18/2018 12:00:00 AM,06/15/2018 12:00:00 AM,up,up,up,8,5,110,MN31,Lenox Hill-Roosevelt Island
mn-09-100210,Link Active!,100210,501 WEST 145 STREET,New York,NY,10031,Manhattan,40.825446,-73.947868,AMSTERDAM AVENUE,BROADWAY,NW,08/19/2016 12:00:00 AM,02/01/2017 12:00:00 AM,up,up,up,9,7,229,MN04,Hamilton Heights
mn-09-100231,Link Active!,100231,500 WEST 148 STREET,New York,NY,10031,Manhattan,40.82719623,-73.94644065,AMSTERDAM AVENUE,BROADWAY,SW,07/19/2016 12:00:00 AM,08/22/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-102722,Link Active!,102722,3642 BROADWAY,New York,NY,10031,Manhattan,40.829675,-73.947866,WEST 150 STREET,WEST 151 STREET,NE,07/20/2016 12:00:00 AM,08/04/2016 12:00:00 AM,up,up,up,9,7,237,MN04,Hamilton Heights
mn-09-111128,Link Active!,111128,3407 BROADWAY,New York,NY,10031,Manhattan,40.822319,-73.953676,WEST 138 STREET,WEST 139 STREET,NW,06/17/2016 12:00:00 AM,07/14/2016 12:00:00 AM,up,up,up,9,7,225,MN04,Hamilton Heights
mn-09-111651,Link Active!,111651,3536 BROADWAY,New York,NY,10031,Manhattan,40.82609,-73.950482,WEST 145 STREET,WEST 144 STREET,SE,06/24/2016 12:00:00 AM,07/14/2016 12:00:00 AM,up,up,up,9,7,229,MN04,Hamilton Heights
mn-09-111652,Link Active!,111652,3480 BROADWAY,New York,NY,10031,Manhattan,40.824559,-73.951597,WEST 142 STREET,WEST 143 STREET,NE,05/27/2016 12:00:00 AM,07/01/2016 12:00:00 AM,up,up,up,9,7,229,MN04,Hamilton Heights
mn-09-111874,Link Active!,111874,3596 BROADWAY,New York,NY,10031,Manhattan,40.828097,-73.949017,WEST 148 STREET,WEST 147 STREET,SE,07/14/2016 12:00:00 AM,08/03/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-111918,Link Active!,111918,1626 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82226783,-73.9499056,WEST 140 STREET,WEST 141 STREET,NW,02/04/2017 12:00:00 AM,03/08/2017 12:00:00 AM,up,up,up,9,7,225,MN04,Hamilton Heights
mn-09-111931,Link Active!,111931,3670 BROADWAY,New York,NY,10031,Manhattan,40.830586,-73.947195,WEST 152 STREET,WEST 151 STREET,SE,07/10/2016 12:00:00 AM,07/20/2016 12:00:00 AM,up,up,up,9,7,237,MN04,Hamilton Heights
mn-09-111936,Link Active!,111936,3680 BROADWAY,New York,NY,10031,Manhattan,40.830876,-73.946986,WEST 152 STREET,WEST 153 STREET,NE,07/22/2016 12:00:00 AM,08/04/2016 12:00:00 AM,up,up,up,9,7,237,MN04,Hamilton Heights
bk-06-145870,Link Active!,145870,321 COURT STREET,New York,NY,11231,Brooklyn,40.68317963,-73.99541762,DEGRAW STREET,SACKETT STREET,NE,07/15/2017 12:00:00 AM,11/21/2017 12:00:00 AM,up,up,up,6,39,75,BK33,Carroll Gardens-Columbia Street-Red Hook
bk-07-108701,Link Active!,108701,731 4 AVENUE,New York,NY,11232,Brooklyn,40.660871,-73.997387,24 STREET,25 STREET,SE,03/06/2017 12:00:00 AM,04/26/2017 12:00:00 AM,up,up,up,7,38,101,BK32,Sunset Park West
mn-09-111948,Link Active!,111948,1500 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.818371,-73.952755,WEST 134 STREET,WEST 135 STREET,NW,07/14/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,up,up,9,7,22301,MN06,Manhattanville
mn-09-111986,Link Active!,111986,3569 BROADWAY,New York,NY,10031,Manhattan,40.82732011,-73.95002586,WEST 146 STREET,WEST 147 STREET,NW,07/14/2016 12:00:00 AM,07/20/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-118158,Link Installed; Connecting Power and Fiber,118158,1290 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.811845,-73.957517,WEST 123 STREET,WEST 125 STREET,W MID,05/01/2018 12:00:00 AM,,Not Available,Not Available,Not Available,9,7,211,MN09,Morningside Heights
mn-09-118226,Link Active!,118226,501 WEST 140 STREET,New York,NY,10031,Manhattan,40.822212,-73.950118,AMSTERDAM AVENUE,HAMILTON PLACE,NW,06/11/2017 12:00:00 AM,07/20/2017 12:00:00 AM,up,up,up,9,7,225,MN04,Hamilton Heights
mn-09-120261,Link Active!,120261_120388,2939 BROADWAY,New York,NY,10025,Manhattan,40.80729581,-73.96464555,WEST 115 STREET,WEST 114 STREET,SW,02/11/2017 12:00:00 AM,03/13/2017 12:00:00 AM,up,up,up,9,7,205,MN09,Morningside Heights
mn-09-120262,Link Active!,120262_120263,600 WEST 116 STREET,New York,NY,10025,Manhattan,40.80804124,-73.96421034,BROADWAY,CLAREMONT AVENUE,SW,05/21/2016 12:00:00 AM,06/29/2016 12:00:00 AM,up,up,up,9,7,205,MN09,Morningside Heights
mn-09-120352,Link Active!,120352,3601 BROADWAY,New York,NY,10031,Manhattan,40.82854185,-73.94913226,WEST 148 STREET,WEST 149 STREET,NW,07/20/2016 12:00:00 AM,08/03/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-120354,Link Active!,120354,600 WEST 149 STREET,New York,NY,10031,Manhattan,40.82903713,-73.94886891,BROADWAY,RIVERSIDE DRIVE,SW,07/15/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-120355,Link Active!,120355,600 WEST 150 STREET,New York,NY,10031,Manhattan,40.82966242,-73.94842204,BROADWAY,RIVERSIDE DRIVE,SW,11/14/2016 12:00:00 AM,12/16/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-120356,Link Active!,120356,3659 BROADWAY,New York,NY,10031,Manhattan,40.83020903,-73.94791148,WEST 151 STREET,WEST 150 STREET,SW,07/15/2016 12:00:00 AM,07/20/2016 12:00:00 AM,up,up,up,9,7,237,MN04,Hamilton Heights
mn-09-120359,Link Active!,120359,600 WEST 142 STREET,New York,NY,10031,Manhattan,40.824578,-73.952134,BROADWAY,RIVERSIDE DRIVE,SW,07/08/2016 12:00:00 AM,07/20/2016 12:00:00 AM,up,up,up,9,7,225,MN04,Hamilton Heights
mn-09-120363,Link Active!,120363_120364,3539 BROADWAY,New York,NY,10031,Manhattan,40.82637629,-73.95071631,WEST 145 STREET,WEST 144 STREET,SW,10/03/2016 12:00:00 AM,10/21/2016 12:00:00 AM,up,up,up,9,7,229,MN04,Hamilton Heights
mn-09-120365,Link Active!,120365_120378,3359 BROADWAY,New York,NY,10031,Manhattan,40.82076419,-73.95480753,WEST 136 STREET,WEST 135 STREET,SW,06/17/2016 12:00:00 AM,07/07/2016 12:00:00 AM,up,up,up,9,7,22301,MN06,Manhattanville
mn-09-120374,Link Active!,120374_120375,601 WEST 135 STREET,New York,NY,10031,Manhattan,40.82027959,-73.95526804,BROADWAY,RIVERSIDE DRIVE,NW,06/11/2016 12:00:00 AM,07/06/2016 12:00:00 AM,up,up,up,9,7,22301,MN06,Manhattanville
mn-09-120387,Link Active!,120387,600 WEST 114 STREET,New York,NY,10025,Manhattan,40.80676,-73.965108,BROADWAY,RIVERSIDE DRIVE,SW,02/04/2017 12:00:00 AM,02/27/2017 12:00:00 AM,up,up,up,9,7,199,MN09,Morningside Heights
mn-09-120408,Link Active!,120408,562 WEST 113 STREET,New York,NY,10025,Manhattan,40.805923,-73.965081,BROADWAY,AMSTERDAM AVENUE,SE,05/27/2016 12:00:00 AM,07/01/2016 12:00:00 AM,up,up,up,9,7,199,MN09,Morningside Heights
mn-09-120409,Link Active!,120409_139426,2880 BROADWAY,New York,NY,10025,Manhattan,40.80547204,-73.9655261,WEST 112 STREET,WEST 113 STREET,NE,06/11/2016 12:00:00 AM,06/29/2016 12:00:00 AM,up,up,up,9,7,199,MN09,Morningside Heights
mn-09-120419,Link Active!,120419,572 WEST 139 STREET,New York,NY,10031,Manhattan,40.822495,-73.953007,BROADWAY,HAMILTON PLACE,SE,05/14/2016 12:00:00 AM,07/01/2016 12:00:00 AM,up,down,up,9,7,225,MN04,Hamilton Heights
mn-09-120422,Link Active!,120422,551 WEST 138 STREET,New York,NY,10031,Manhattan,40.821918,-73.953310,BROADWAY,HAMILTON PLACE,NE,07/10/2016 12:00:00 AM,07/19/2016 12:00:00 AM,up,up,up,9,7,225,MN04,Hamilton Heights
mn-09-120434,Link Active!,120434_120435,546 WEST 147 STREET,New York,NY,10031,Manhattan,40.82758,-73.949288,BROADWAY,AMSTERDAM AVENUE,SE,08/01/2016 12:00:00 AM,08/22/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-120436,Link Active!,120436,3560 BROADWAY,New York,NY,10031,Manhattan,40.827117,-73.949738,WEST 146 STREET,WEST 147 STREET,NE,11/02/2016 12:00:00 AM,12/14/2016 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-120442,Link Active!,120442_120443,576 WEST 150 STREET,New York,NY,10031,Manhattan,40.82934137642918,-73.94764707357598,BROADWAY,AMSTERDAM AVENUE,SEC,10/28/2017 12:00:00 AM,03/12/2018 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-120493,Link Pending Activation,120493,380 WEST 125 STREET,New York,NY,10027,Manhattan,40.811204832617264,-73.95384877572997,MORNINGSIDE AVENUE,ST. NICHOLAS AVENUE,SE,04/07/2018 12:00:00 AM,,Not Available,Not Available,Not Available,9,9,20901,MN09,Morningside Heights
mn-09-120545,Link Active!,120545,1238 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.809965,-73.958889,WEST 121 STREET,WEST 120 STREET,SW,07/30/2016 12:00:00 AM,09/28/2016 12:00:00 AM,up,up,up,9,7,203,MN09,Morningside Heights
mn-09-120554,Link Active!,120554,1403 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.815150,-73.954837,WEST 129 STREET,WEST 130 STREET,NE,08/05/2016 12:00:00 AM,06/14/2017 12:00:00 AM,up,down,up,9,7,21303,MN06,Manhattanville
mn-09-120563,Link Active!,120563,1481 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.817656,-73.953007,WEST 133 STREET,WEST 134 STREET,NE,08/05/2016 12:00:00 AM,09/28/2016 12:00:00 AM,up,up,up,9,9,21303,MN06,Manhattanville
bk-01-108952,Link Active!,108952,511 BROADWAY,New York,NY,11206,Brooklyn,40.70537096,-73.94996349,UNION AVENUE,BOERUM STREET,Midblock,11/17/2017 12:00:00 AM,02/27/2018 12:00:00 AM,up,up,up,1,34,511,BK90,East Williamsburg
bk-02-145747,Link Active!,145747,907 FULTON STREET,New York,NY,11238,Brooklyn,40.683591,-73.967093,CLINTON AVENUE,VANDERBILT AVENUE,NW,02/27/2017 12:00:00 AM,05/01/2017 12:00:00 AM,up,up,up,2,35,199,BK69,Clinton Hill
mn-09-120565,Link Active!,120565_120577,1722 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.825419,-73.947604,WEST 145 STREET,WEST 146 STREET,NW,06/24/2016 12:00:00 AM,02/01/2017 12:00:00 AM,up,up,up,9,7,229,MN04,Hamilton Heights
mn-09-120570,Link Active!,120570,1661 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.823361,-73.948844,WEST 142 STREET,WEST 143 STREET,NE,10/14/2016 12:00:00 AM,10/31/2016 12:00:00 AM,up,up,up,9,7,227,MN04,Hamilton Heights
mn-09-120571,Link Active!,120571,477 WEST 141 STREET,New York,NY,10031,Manhattan,40.82266347,-73.94925939,AMSTERDAM AVENUE,CONVENT AVENUE,NE,03/19/2018 12:00:00 AM,04/20/2018 12:00:00 AM,up,up,up,9,7,227,MN04,Hamilton Heights
mn-09-120573,Link Active!,120573,1781 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.827195,-73.946043,WEST 148 STREET,WEST 149 STREET,NE,07/19/2016 12:00:00 AM,08/10/2016 12:00:00 AM,up,down,up,9,7,231,MN04,Hamilton Heights
mn-09-120576,Link Active!,120576,1739 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82594748,-73.94695314,WEST 146 STREET,WEST 147 STREET,NE,07/14/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,up,up,9,7,231,MN04,Hamilton Heights
mn-09-131062,Link Active!,131062,1881 AMSTERDAM AVENUE,New York,NY,10032,Manhattan,40.8303356348897,-73.9437559724847,WEST 153 STREET,WEST 154 STREET,NE,07/19/2016 12:00:00 AM,08/08/2016 12:00:00 AM,up,up,up,9,7,23501,MN04,Hamilton Heights
mn-09-134111,Link Active!,134111,1760 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82670709,-73.9466648,WEST 148 STREET,WEST 147 STREET,NW,03/15/2018 12:00:00 AM,08/01/2018 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-134377,Link Active!,134377_135672,2868 BROADWAY,New York,NY,10025,Manhattan,40.80495915,-73.9659025,WEST 111 STREET,WEST 112 STREET,MIDBLK,07/18/2017 12:00:00 AM,08/18/2017 12:00:00 AM,up,up,up,9,7,199,MN09,Morningside Heights
mn-09-134415,Link Active!,134415,2848 BROADWAY,New York,NY,10025,Manhattan,40.80439875,-73.96632817,WEST 110 STREET,WEST 111 STREET,NE,10/11/2017 12:00:00 AM,01/12/2018 12:00:00 AM,up,up,up,9,7,199,MN09,Morningside Heights
mn-09-134416,Link Active!,134416,1626 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82263345,-73.94964029,WEST 141 STREET,WEST 140 STREET,SW,08/13/2017 12:00:00 AM,05/04/2018 12:00:00 AM,up,up,up,9,7,225,MN04,Hamilton Heights
mn-09-134420,Link Active!,134420,1659 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82312201,-73.94901382,WEST 142 STREET,WEST 141 STREET,SE,06/17/2017 12:00:00 AM,08/16/2017 12:00:00 AM,up,up,up,9,7,227,MN04,Hamilton Heights
mn-09-134427,Link Active!,134427_134495,1865 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82973306,-73.94420042,WEST 153 STREET,WEST 152 STREET,NE,03/15/2018 12:00:00 AM,06/18/2018 12:00:00 AM,up,up,up,9,7,23501,MN04,Hamilton Heights
mn-09-134699,Link Active!,134699_135706,3647 BROADWAY,New York,NY,10031,Manhattan,40.829809,-73.948201,WEST 150 STREET,WEST 151 STREET,NWC,02/25/2018 12:00:00 AM,04/25/2018 12:00:00 AM,up,up,up,9,7,237,MN04,Hamilton Heights
mn-09-134795,Link Active!,134795_134796,3599 BROADWAY,New York,NY,10031,Manhattan,40.82831959,-73.94929876,WEST 148 STREET,WEST 147 STREET,SW,10/20/2017 12:00:00 AM,03/13/2018 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-134826,Link Active!,134826_134827,598 WEST 146 STREET,New York,NY,10031,Manhattan,40.826928,-73.949868,AMSTERDAM AVENUE,BROADWAY,SEC,10/28/2017 12:00:00 AM,03/13/2018 12:00:00 AM,up,up,up,9,7,229,MN04,Hamilton Heights
mn-09-134828,Link Active!,134828,3559 BROADWAY,New York,NY,10031,Manhattan,40.82704355,-73.95022615,WEST 146 STREET,WEST 145 STREET,SWC,08/25/2017 12:00:00 AM,09/18/2017 12:00:00 AM,up,up,up,9,7,229,MN04,Hamilton Heights
mn-09-134916,Link Installed; Connecting Power and Fiber,134916,601 WEST 111 STREET,New York,NY,10025,Manhattan,40.80511380585583,-73.9667880645693,BROADWAY,RIVERSIDE DRIVE,NWC,05/01/2018 12:00:00 AM,,Not Available,Not Available,Not Available,9,7,199,MN09,Morningside Heights
mn-09-135240,Link Active!,135240_135241,1701 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.824646,-73.947909,WEST 144 STREET,WEST 145 STREET,NE,11/22/2017 12:00:00 AM,05/11/2018 12:00:00 AM,up,up,up,9,7,227,MN04,Hamilton Heights
mn-09-135244,Link Active!,135244_135245,1800 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82792507,-73.94577543,WEST 150 STREET,WEST 149 STREET,NW,10/19/2017 12:00:00 AM,01/12/2018 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-135705,Link Active!,135705,3421 BROADWAY,New York,NY,10031,Manhattan,40.82285389,-73.95329055,WEST 140 STREET,WEST 139 STREET,NW,03/03/2018 12:00:00 AM,04/20/2018 12:00:00 AM,up,up,up,9,7,225,MN04,Hamilton Heights
mn-09-136457,Link Active!,136457_136458,1780 AMSTERDAM AVENUE,New York,NY,10031,Manhattan,40.82730494,-73.94622593,WEST 149 STREET,WEST 148 STREET,NW,03/15/2018 12:00:00 AM,04/26/2018 12:00:00 AM,up,up,up,9,7,233,MN04,Hamilton Heights
mn-09-136680,Link Active!,136680_136690,3153 BROADWAY,New York,NY,10027,Manhattan,40.81450454,-73.95937,LA SALLE STREET,TIEMANN PLACE,SW,07/19/2016 12:00:00 AM,08/05/2016 12:00:00 AM,up,up,up,9,7,211,MN09,Morningside Heights
mn-09-137848,Link Active!,137848_137849,2943 BROADWAY,New York,NY,10025,Manhattan,40.807508,-73.964488,WEST 115 STREET,WEST 116 STREET,NW,08/13/2016 12:00:00 AM,09/06/2016 12:00:00 AM,up,up,up,9,7,205,MN09,Morningside Heights
mn-09-140440,Link Active!,140440_140460,1417 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.81559377,-73.95450726,AMSTERDAM AVENUE,CONVERT AVENUE,SE,11/19/2016 12:00:00 AM,06/14/2017 12:00:00 AM,up,up,up,9,7,21303,MN06,Manhattanville
mn-09-142793,Link Active!,142793,1244 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.810163,-73.958744,WEST 121 STREET,WEST 122 STREET,NW,07/30/2016 12:00:00 AM,09/28/2016 12:00:00 AM,up,up,up,9,7,203,MN09,Morningside Heights
bx-01-116238,Link Active!,116238,460 WILLIS AVENUE,New York,NY,10455,Bronx,40.81399752,-73.91917137,EAST 146 STREET,EAST 145 STREET,SE,01/14/2018 12:00:00 AM,04/13/2018 12:00:00 AM,up,up,up,1,8,43,BX39,Mott Haven-Port Morris
bx-01-131467,Link Active!,131467_131470,436 BROOK AVENUE,New York,NY,10454,Bronx,40.81216272,-73.91646687,EAST 145 STREET,EAST 144 STREET,SE,02/25/2018 12:00:00 AM,05/31/2018 12:00:00 AM,up,down,up,1,8,43,BX39,Mott Haven-Port Morris
mn-09-145978,Link Active!,145978,1381 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.81453869,-73.95528026,WEST 128 STREET,WEST 129 STREET,NE,10/28/2017 12:00:00 AM,01/12/2018 12:00:00 AM,up,up,up,9,7,21303,MN06,Manhattanville
mn-09-146042,Link Active!,146042,1895 AMSTERDAM AVENUE,New York,NY,10032,Manhattan,40.8307462417512,-73.9434459405358,WEST 153 STREET,WEST 154 STREET,SE,12/06/2017 12:00:00 AM,04/26/2018 12:00:00 AM,up,up,up,9,7,23501,MN04,Hamilton Heights
mn-09-146052,Link Active!,146052,499 WEST 135 STREET,New York,NY,10031,Manhattan,40.81886798,-73.95187039,AMSTERDAM AVENUE,CONVENT AVENUE,Midblock,02/03/2018 12:00:00 AM,05/21/2018 12:00:00 AM,up,up,up,9,9,21703,MN06,Manhattanville
mn-09-146058,Link Active!,146058,3270 BROADWAY,New York,NY,10027,Manhattan,40.81802286,-73.95637382,WEST 132 STREET,WEST 131 STREET,NE,01/27/2018 12:00:00 AM,04/25/2018 12:00:00 AM,up,up,up,9,7,219,MN06,Manhattanville
mn-09-146082,Link Installed; Connecting Power and Fiber,146082,1356 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.814102826003,-73.9558649154164,WEST 126 STREET,WEST 125 STREET,SW,04/14/2018 12:00:00 AM,,Not Available,Not Available,Not Available,9,7,219,MN06,Manhattanville
mn-09-gf0021,Ready to Install,GF0021,1467 AMSTERDAM AVENUE,New York,NY,10027,Manhattan,40.81715705,-73.95336989,WEST 133 STREET,WEST 131 STREET,Midblock,,,Not Available,Not Available,Not Available,9,9,21303,MN06,Manhattanville
mn-10-102771,Link Active!,102771,218 ST. NICHOLAS AVENUE,New York,NY,10027,Manhattan,40.80732567,-73.95278868,WEST 121 STREET,WEST 120 STREET,SE,10/03/2016 12:00:00 AM,11/07/2016 12:00:00 AM,up,up,up,10,9,220,MN11,Central Harlem South
mn-10-111709,Link Active!,111709,2407 FREDERICK DOUGLASS BOULEVARD,New York,NY,10027,Manhattan,40.81265566,-73.94948944,WEST 129 STREET,WEST 128 STREET,SW,10/14/2016 12:00:00 AM,11/16/2016 12:00:00 AM,up,up,up,10,9,215,MN03,Central Harlem North-Polo Grounds
mn-10-119879,Link Active!,119879,2550 FREDERICK DOUGLASS BOULEVARD,New York,NY,10030,Manhattan,40.81705699,-73.94601241,WEST 135 STREET,WEST 136 STREET,SE,10/28/2017 12:00:00 AM,03/13/2018 12:00:00 AM,up,up,up,10,9,228,MN03,Central Harlem North-Polo Grounds
mn-10-119880,Link Active!,119880,2527 FREDERICK DOUGLASS BOULEVARD,New York,NY,10030,Manhattan,40.81668892,-73.94654809,WEST 135 STREET,WEST 136 STREET,NW,10/14/2016 12:00:00 AM,10/31/2016 12:00:00 AM,up,up,up,10,9,22102,MN03,Central Harlem North-Polo Grounds
mn-10-119881,Link Active!,119881,2534 FREDERICK DOUGLASS BOULEVARD,New York,NY,10030,Manhattan,40.81629802,-73.94655805,WEST 135 STREET,WEST 134 STREET,SE,10/29/2016 12:00:00 AM,12/02/2016 12:00:00 AM,up,up,up,10,9,228,MN03,Central Harlem North-Polo Grounds
mn-10-119882,Link Active!,119882,2504 FREDERICK DOUGLASS BOULEVARD,New York,NY,10030,Manhattan,40.81569589,-73.94700174,WEST 134 STREET,WEST 133 STREET,SE,10/03/2016 12:00:00 AM,10/25/2016 12:00:00 AM,up,up,up,10,9,226,MN03,Central Harlem North-Polo Grounds
mn-10-119884,Link Installed; Connecting Power and Fiber,119884,2454 FREDERICK DOUGLASS BOULEVARD,New York,NY,10027,Manhattan,40.814447356167136,-73.94791958361168,WEST 132 STREET,WEST 131 STREET,SEC,05/02/2018 12:00:00 AM,,Not Available,Not Available,Not Available,10,9,226,MN03,Central Harlem North-Polo Grounds
mn-10-119886,Link Active!,119886_119887,2660 8 AVENUE,New York,NY,10030,Manhattan,40.82079611,-73.94328498,WEST 142 STREET,WEST 141 STREET,SE,11/14/2016 12:00:00 AM,12/16/2016 12:00:00 AM,up,up,up,10,9,230,MN03,Central Harlem North-Polo Grounds
mn-10-119893,Link Active!,119893_119906,2730 FREDERICK DOUGLASS BOULEVARD,New York,NY,10039,Manhattan,40.822924,-73.941723,WEST 145 STREET,WEST 146 STREET,NE,10/03/2016 12:00:00 AM,10/19/2016 12:00:00 AM,up,up,up,10,9,232,MN03,Central Harlem North-Polo Grounds
mn-10-119896,Link Active!,119896,2711 FREDERICK DOUGLASS BOULEVARD,New York,NY,10030,Manhattan,40.8223078,-73.94244453,WEST 144 STREET,WEST 145 STREET,NW,11/17/2016 12:00:00 AM,12/16/2016 12:00:00 AM,up,up,up,10,9,259,MN03,Central Harlem North-Polo Grounds
mn-10-119897,Link Active!,119897,2710 FREDERICK DOUGLASS BOULEVARD,New York,NY,10030,Manhattan,40.82221486,-73.94223468,WEST 144 STREET,WEST 145 STREET,NE,10/03/2016 12:00:00 AM,10/19/2016 12:00:00 AM,up,up,up,10,9,232,MN03,Central Harlem North-Polo Grounds
mn-10-119898,Link Active!,119898_119899,2690 FREDERICK DOUGLASS BOULEVARD,New York,NY,10030,Manhattan,40.82159551,-73.9426993,WEST 143 STREET,WEST 144 STREET,NE,01/25/2017 12:00:00 AM,02/22/2017 12:00:00 AM,up,up,up,10,9,232,MN03,Central Harlem North-Polo Grounds
mn-10-119900,Link Active!,119900_119913,2817 FREDERICK DOUGLASS BOULEVARD,New York,NY,10039,Manhattan,40.82596687,-73.93976734,WEST 150 STREET,WEST 149 STREET,SW,04/22/2017 12:00:00 AM,05/24/2017 12:00:00 AM,up,up,up,10,9,259,MN03,Central Harlem North-Polo Grounds
mn-10-119942,Link Active!,119942_119943,2446 ADAM CLAYTON POWELL JR. BOULEVARD,New York,NY,10030,Manhattan,40.81991621,-73.94055195,WEST 142 STREET,WEST 143 STREET,NW,07/19/2017 12:00:00 AM,09/15/2017 12:00:00 AM,up,up,up,,,,,
