,type,id,lat,lon,tags_addr:city,tags_shop,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
497,node,5240160096,40.7213489,-73.992938,,clothes,Green Fingers Market,POINT (-73.992938 40.7213489),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
545,node,5401978059,40.7207194,-73.9890321,,clothes,Askan,POINT (-73.9890321 40.7207194),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
648,node,5627103838,40.720887,-73.9889462,,clothes,Orchard Corset Center,POINT (-73.9889462 40.720887),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
805,node,6052821497,40.7174928,-73.9906669,,clothes,Pilgrim New York,POINT (-73.99066689999999 40.7174928),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
811,node,6053066286,40.7201543,-73.9879826,,clothes,Edith Machinist,POINT (-73.9879826 40.7201543),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
815,node,6053128686,40.7203946,-73.9934628,,clothes,Procell,POINT (-73.9934628 40.7203946),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
150,node,2563152868,40.6181155,-73.9579433,Brooklyn,clothes,The Fitting Room,POINT (-73.9579433 40.6181155),8,11230,0,Brooklyn,80857.0,49926703.3933172,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
151,node,2563512927,40.6462183,-73.9582701,,clothes,Gap Outlet,POINT (-73.95827009999999 40.6462183),5,11226,0,Brooklyn,106132.0,39408598.2790117,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
160,node,2611782750,40.7602642,-73.9798528,,clothes,Brooks Brothers,POINT (-73.9798528 40.7602642),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
166,node,2689416402,40.757897,-73.9779383,,clothes,Lacoste,POINT (-73.97793830000001 40.757897),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
184,node,2717543476,40.7595169,-73.9798221,,clothes,Gallerie Saint Gui,POINT (-73.97982210000001 40.7595169),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
275,node,3447526690,40.7593325,-73.978595,,clothes,Anthropologie,POINT (-73.978595 40.7593325),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
276,node,3447527993,40.7590891,-73.9789454,,clothes,J. Crew,POINT (-73.9789454 40.7590891),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
337,node,4353113390,40.7574033,-73.978222,,clothes,Topman,POINT (-73.978222 40.7574033),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
673,node,5712391605,40.7575576,-73.978169,,clothes,Aritzia,POINT (-73.97816899999999 40.7575576),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
832,way,266170564,40.7596793,-73.9802326,,clothes,Nine West,POINT (-73.98023259999999 40.7596793),79,10020,0,New York,0.0,697297.02240016,NY,New York,36,061,http://www.usps.com/,0.0,0.0
164,node,2632291772,40.7081878,-73.8690473,queens,clothes,White House Black Market,POINT (-73.86904730000001 40.7081878),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
535,node,5365041387,40.708949,-73.8686944,Glendale,clothes,Paisley Bridal,POINT (-73.8686944 40.708949),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
548,node,5405720273,40.7081085,-73.9051795,,clothes,Sam's Thrift Store,POINT (-73.9051795 40.7081085),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
578,node,5531260953,40.7056983,-73.9123013,,clothes,Diego Fashion Boutique,POINT (-73.9123013 40.7056983),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
619,node,5541206334,40.6999318,-73.906587,,clothes,Julie Kaye Inc,POINT (-73.906587 40.6999318),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
623,node,5551433942,40.7003576,-73.9027975,Ridgewood,clothes,Pants Pantry,POINT (-73.90279750000001 40.7003576),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
626,node,5557460834,40.7003444,-73.9011233,,clothes,XIOS America,POINT (-73.90112329999999 40.7003444),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
627,node,5559805463,40.7006347,-73.9022052,,clothes,The Children's Place,POINT (-73.9022052 40.7006347),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
628,node,5559818650,40.7006397,-73.9024998,,clothes,Carter's,POINT (-73.9024998 40.7006397),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
629,node,5559819778,40.7006556,-73.9027508,,clothes,New York & Company,POINT (-73.90275080000001 40.7006556),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
630,node,5560608152,40.7003628,-73.9051443,,clothes,Torrid,POINT (-73.9051443 40.7003628),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
631,node,5560616887,40.7000693,-73.9052621,,clothes,Mandee,POINT (-73.9052621 40.7000693),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
634,node,5564515181,40.7000131,-73.9055438,,clothes,Rainbow Shops,POINT (-73.9055438 40.7000131),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
635,node,5567554546,40.6997515,-73.9079215,,clothes,Ricky's Sportswear,POINT (-73.9079215 40.6997515),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
640,node,5597422124,40.7081506,-73.8681369,,clothes,Gymboree,POINT (-73.8681369 40.7081506),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
643,node,5610372564,40.7100243,-73.8989428,,clothes,R & M Children's Boutique,POINT (-73.8989428 40.7100243),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
652,node,5640393960,40.7010368,-73.9075066,,clothes,Madison New York,POINT (-73.9075066 40.7010368),99,11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
168,node,2705028934,40.72076,-73.8460175,Forest Hills,clothes,Loft,POINT (-73.8460175 40.72076),165,11375,0,Forest Hills,68555.0,55587771.8344865,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
169,node,2705030229,40.6746154,-73.9566893,Brooklyn,clothes,Calabar Imports,POINT (-73.95668929999999 40.6746154),117,11238,0,Brooklyn,46664.0,29429423.4614794,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
170,node,2705030253,40.6738392,-73.9569786,Brooklyn,clothes,Stork,POINT (-73.9569786 40.6738392),117,11238,0,Brooklyn,46664.0,29429423.4614794,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
636,node,5589310921,40.6797119,-73.9679061,,clothes,O.N.A,POINT (-73.96790609999999 40.6797119),117,11238,0,Brooklyn,46664.0,29429423.4614794,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
746,node,5891774860,40.6781027,-73.9684933,,clothes,1ofaFind Vintage,POINT (-73.96849330000001 40.6781027),117,11238,0,Brooklyn,46664.0,29429423.4614794,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
184,node,2717543476,40.7595169,-73.9798221,,clothes,Gallerie Saint Gui,POINT (-73.97982210000001 40.7595169),209,10112,1,New York,0.0,164078.16778045,NY,New York,36,061,http://www.usps.com/,0.0,0.0
276,node,3447527993,40.7590891,-73.9789454,,clothes,J. Crew,POINT (-73.9789454 40.7590891),209,10112,1,New York,0.0,164078.16778045,NY,New York,36,061,http://www.usps.com/,0.0,0.0
832,way,266170564,40.7596793,-73.9802326,,clothes,Nine West,POINT (-73.98023259999999 40.7596793),209,10112,1,New York,0.0,164078.16778045,NY,New York,36,061,http://www.usps.com/,0.0,0.0
186,node,2718050581,40.7634609,-73.9669643,New York,clothes,La Boutique Designer resale,POINT (-73.9669643 40.7634609),195,10065,0,New York,33459.0,11442579.5473714,NY,New York,36,061,http://www.usps.com/,0.0,0.0
469,node,5017262527,40.7696792,-73.9671782,,clothes,Dolce & Gabbana for Kids,POINT (-73.96717820000001 40.7696792),195,10065,0,New York,33459.0,11442579.5473714,NY,New York,36,061,http://www.usps.com/,0.0,0.0
705,node,5781165001,40.7655804,-73.9633446,,clothes,lululemon athletica,POINT (-73.9633446 40.7655804),195,10065,0,New York,33459.0,11442579.5473714,NY,New York,36,061,http://www.usps.com/,0.0,0.0
191,node,2767432738,40.8103269,-73.952104,,clothes,Old Navy,POINT (-73.95210400000001 40.8103269),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
240,node,2883793011,40.8081207,-73.945604,,clothes,Marshalls,POINT (-73.945604 40.8081207),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
488,node,5186870455,40.8061428,-73.9470016,New York,clothes,Harlem Haberdashery,POINT (-73.94700159999999 40.8061428),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
522,node,5317574171,40.8077792,-73.9462736,,clothes,Burlington Coat Factory,POINT (-73.9462736 40.8077792),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
523,node,5317574172,40.8078374,-73.9460878,,clothes,American Eagle Outfitters,POINT (-73.9460878 40.8078374),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
199,node,2828209143,40.7033553,-73.7997958,Jamaica,clothes,K&G Fashion Superstore,POINT (-73.7997958 40.7033553),177,11433,0,Jamaica,33679.0,47739432.5965324,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
200,node,2828209145,40.7034152,-73.799642,Jamaica,clothes,Old Navy,POINT (-73.79964200000001 40.7034152),177,11433,0,Jamaica,33679.0,47739432.5965324,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
239,node,2870695210,40.7044338,-73.7970711,Jamaica,clothes,The Children's Place,POINT (-73.7970711 40.7044338),177,11433,0,Jamaica,33679.0,47739432.5965324,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
234,node,2842215271,40.7345115,-73.8724042,,clothes,Casual Male,POINT (-73.87240420000001 40.7345115),201,11373,0,Elmhurst,101282.0,42654860.3372075,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
666,node,5687619159,40.7459892,-73.8840404,,clothes,Dieer Inc,POINT (-73.8840404 40.7459892),201,11373,0,Elmhurst,101282.0,42654860.3372075,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
249,node,2895940827,40.7067508,-74.0065914,,clothes,Dress Barn,POINT (-74.0065914 40.7067508),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
250,node,2897923552,40.706867,-74.004015,,clothes,Superdry,POINT (-74.004015 40.706867),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
251,node,2897923553,40.7066077,-74.0040941,,clothes,Christian Benner,POINT (-74.0040941 40.7066077),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
252,node,2897923554,40.7066799,-74.0039868,,clothes,DFBK,POINT (-74.00398680000001 40.7066799),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
253,node,2897923557,40.7067012,-74.0037324,,clothes,Lee Lee's Forest,POINT (-74.0037324 40.7067012),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
254,node,2898706756,40.7072258,-74.0037268,,clothes,Guess,POINT (-74.0037268 40.7072258),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
255,node,2898706757,40.7071343,-74.0036624,,clothes,Carlos Falchi Couture,POINT (-74.0036624 40.7071343),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
256,node,2898706758,40.7071263,-74.0041026,,clothes,Abercrombie & Fitch,POINT (-74.0041026 40.7071263),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
349,node,4402057800,40.7096385,-74.0098983,,clothes,GAP,POINT (-74.0098983 40.7096385),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
414,node,4768361021,40.710137,-74.0094741,,clothes,Urban Outfitters,POINT (-74.00947410000001 40.710137),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
563,node,5478509421,40.706788,-74.0038099,New York,clothes,Scotch & Soda,POINT (-74.00380989999999 40.706788),100,10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0
262,node,3118144406,40.6686074,-73.910242,,clothes,Rainbow,POINT (-73.910242 40.6686074),2,11212,0,Brooklyn,83866.0,41972104.0714198,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
277,node,3447527995,40.7594157,-73.9779817,,clothes,Equinox,POINT (-73.9779817 40.7594157),188,10111,0,New York,0.0,103066.25326749,NY,New York,36,061,http://www.usps.com/,0.0,0.0
278,node,3451116505,40.7511003,-73.9916213,,clothes,Kmart,POINT (-73.99162130000001 40.7511003),262,10119,1,New York,0.0,126392.97354801,NY,New York,36,061,http://www.usps.com/,0.0,0.0
292,node,3863022159,40.761103,-73.917073,,clothes,Express,POINT (-73.917073 40.761103),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
293,node,3863022160,40.761115,-73.91747,,clothes,Fallas,POINT (-73.91746999999999 40.761115),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
294,node,3863029660,40.761262,-73.917395,,clothes,Banana Republic Factory,POINT (-73.917395 40.761262),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
482,node,5118455510,40.7602688,-73.9175928,,clothes,Victoria Secret,POINT (-73.91759279999999 40.7602688),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
537,node,5383987973,40.7607914,-73.9177143,,clothes,Jimmy Jazz,POINT (-73.9177143 40.7607914),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
546,node,5403589302,40.7625374,-73.915903,,clothes,Esquire,POINT (-73.915903 40.7625374),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
547,node,5403592332,40.7579036,-73.9196771,,clothes,Urban Lifestyle,POINT (-73.9196771 40.7579036),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
549,node,5406237866,40.75931,-73.9185379,,clothes,Baby Blue,POINT (-73.9185379 40.75931),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
843,way,280576786,40.7598453,-73.9179283,Astoria,clothes,Children's Place,POINT (-73.9179283 40.7598453),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
844,way,280576788,40.7600584,-73.9184776,Astoria,clothes,Game Champ,POINT (-73.9184776 40.7600584),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
845,way,280576789,40.7601749,-73.9183832,Astoria,clothes,Gap,POINT (-73.91838319999999 40.7601749),71,11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
305,node,4014980156,40.7533238,-73.9144765,,clothes,Old Navy,POINT (-73.91447650000001 40.7533238),76,11101,0,Long Island City,26254.0,78962088.741757,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
518,node,5285594971,40.7477112,-73.9563172,Long Island City,clothes,mimi & mo,POINT (-73.9563172 40.7477112),76,11101,0,Long Island City,26254.0,78962088.741757,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
306,node,4045561179,40.7358326,-74.0018859,,clothes,Saturdays,POINT (-74.0018859 40.7358326),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
357,node,4445028789,40.7333467,-74.0052278,,clothes,Leather Man,POINT (-74.0052278 40.7333467),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
479,node,5108265923,40.733039,-74.0039458,,clothes,Scotch & Soda,POINT (-74.0039458 40.733039),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
484,node,5141324022,40.7407324,-74.0067489,,clothes,all saints,POINT (-74.00674890000001 40.7407324),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
700,node,5774339925,40.7395076,-74.0075791,,clothes,Madewell,POINT (-74.0075791 40.7395076),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
708,node,5781195212,40.7409651,-74.0058878,,clothes,lululemon athletica,POINT (-74.0058878 40.7409651),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
772,node,5919774485,40.7356633,-74.0032819,,clothes,A.P.C.,POINT (-74.0032819 40.7356633),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
774,node,5919800236,40.7351694,-74.0051617,,clothes,A.P.C. Surplus,POINT (-74.0051617 40.7351694),89,10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0
307,node,4109967908,40.643361,-73.781411,,clothes,Guess,POINT (-73.78141100000001 40.643361),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
308,node,4109969134,40.643235,-73.782528,,clothes,Victoria's Secret,POINT (-73.782528 40.643235),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
506,node,5269167921,40.6422607,-73.7917812,,clothes,Salvatore Ferragamo,POINT (-73.7917812 40.6422607),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
757,node,5906924494,40.6484402,-73.7907839,,clothes,Porsche Design,POINT (-73.79078389999999 40.6484402),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
758,node,5906945688,40.6476684,-73.7919851,,clothes,Brooks Brothers,POINT (-73.79198510000001 40.6476684),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
759,node,5906945690,40.6475737,-73.7921908,,clothes,Victoria's Secret,POINT (-73.7921908 40.6475737),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
760,node,5906982685,40.647597,-73.7912837,,clothes,Michael Kors,POINT (-73.79128369999999 40.647597),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
761,node,5906982686,40.6475716,-73.7911428,,clothes,Hugo Boss,POINT (-73.7911428 40.6475716),125,11430,0,Jamaica,16.0,199913664.288603,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
309,node,4121316401,40.7133188,-74.0035986,,clothes,City Store,POINT (-74.0035986 40.7133188),97,10007,0,New York,7323.0,5327870.97676123,NY,New York,36,061,http://www.usps.com/,0.0,0.0
310,node,4136514835,40.6536229,-73.8712889,,clothes,GAP Factory,POINT (-73.8712889 40.6536229),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
311,node,4136514880,40.6540545,-73.872695,,clothes,Five Below,POINT (-73.87269499999999 40.6540545),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
312,node,4136514885,40.6526482,-73.8737033,,clothes,Burlington Coat Factory,POINT (-73.8737033 40.6526482),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
313,node,4136515112,40.6533095,-73.8719572,,clothes,New York & Co,POINT (-73.8719572 40.6533095),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
314,node,4136515171,40.6543394,-73.8700664,,clothes,Nordstrom Rack,POINT (-73.8700664 40.6543394),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
315,node,4136515365,40.6540993,-73.8704204,,clothes,DSW,POINT (-73.8704204 40.6540993),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
334,node,4305352630,40.8688217,-73.8270763,,clothes,DXL,POINT (-73.8270763 40.8688217),15,10475,0,Bronx,40931.0,38633296.9345436,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
341,node,4380347191,40.7056076,-73.9331871,,clothes,Mary Meyer Clothing,POINT (-73.9331871 40.7056076),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
342,node,4380381689,40.7040366,-73.9337131,,clothes,RISK Vintage,POINT (-73.93371310000001 40.7040366),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
492,node,5208082622,40.7056905,-73.9332518,,clothes,Friends NYC,POINT (-73.93325179999999 40.7056905),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
682,node,5739499075,40.7032467,-73.930525,,clothes,Collections,POINT (-73.930525 40.7032467),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
803,node,6050167607,40.7090852,-73.9372012,,clothes,Cult Party,POINT (-73.9372012 40.7090852),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
347,node,4396518790,40.7838509,-73.9564345,,clothes,Bonpoint,POINT (-73.9564345 40.7838509),59,10128,0,New York,55748.0,11011681.5568226,NY,New York,36,061,http://www.usps.com/,0.0,0.0
351,node,4407734879,40.5825251,-74.1651798,,clothes,Forever 21,POINT (-74.1651798 40.5825251),137,10314,0,Staten Island,85430.0,473985727.130054,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
352,node,4407734880,40.5809748,-74.1658155,,clothes,GAP,POINT (-74.16581549999999 40.5809748),137,10314,0,Staten Island,85430.0,473985727.130054,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
353,node,4407734881,40.5821339,-74.1661508,,clothes,Guess,POINT (-74.1661508 40.5821339),137,10314,0,Staten Island,85430.0,473985727.130054,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
354,node,4407734882,40.5808995,-74.1667489,,clothes,H&M,POINT (-74.1667489 40.5808995),137,10314,0,Staten Island,85430.0,473985727.130054,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
355,node,4407735240,40.5816837,-74.1648821,,clothes,Victoria's Secrets,POINT (-74.1648821 40.5816837),137,10314,0,Staten Island,85430.0,473985727.130054,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
451,node,4866177621,40.5800581,-74.1664454,,clothes,Primark,POINT (-74.1664454 40.5800581),137,10314,0,Staten Island,85430.0,473985727.130054,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
362,node,4463877489,40.6176818,-73.9918394,,clothes,Telco,POINT (-73.9918394 40.6176818),9,11204,0,Brooklyn,77354.0,43555184.613285,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
637,node,5591304781,40.6174526,-73.9916606,,clothes,Flynn O'Hara Uniforms,POINT (-73.9916606 40.6174526),9,11204,0,Brooklyn,77354.0,43555184.613285,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
638,node,5593246266,40.6169439,-73.9921772,,clothes,A & M Suit Warehouse,POINT (-73.9921772 40.6169439),9,11204,0,Brooklyn,77354.0,43555184.613285,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
486,node,5155647229,40.6646059,-73.8415372,,clothes,Karako Suits,POINT (-73.8415372 40.6646059),257,11414,0,Howard Beach,26148.0,63928824.719027,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
493,node,5219097799,40.5868719,-73.8130445,,clothes,Rainbow,POINT (-73.8130445 40.5868719),149,11693,0,Far Rockaway,11052.0,12270916.5305379,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
494,node,5220904065,40.679876,-73.9376885,Brooklyn,clothes,,POINT (-73.93768849999999 40.679876),183,11216,0,Brooklyn,53862.0,26478229.2634433,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
495,node,5226715621,40.7304277,-73.8622289,Rego Park,clothes,Marshalls,POINT (-73.86222890000001 40.7304277),167,11374,0,Rego Park,42755.0,25203558.5810222,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
499,node,5248097966,40.7300947,-73.86127,,clothes,,POINT (-73.86127 40.7300947),167,11374,0,Rego Park,42755.0,25203558.5810222,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
500,node,5248100569,40.7295139,-73.8624493,,clothes,High Tops,POINT (-73.86244929999999 40.7295139),167,11374,0,Rego Park,42755.0,25203558.5810222,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
644,node,5615892339,40.7331921,-73.8632155,Rego Park,clothes,Mandee,POINT (-73.8632155 40.7331921),167,11374,0,Rego Park,42755.0,25203558.5810222,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
741,node,5881718856,40.733351,-73.8633856,,clothes,Century 21,POINT (-73.8633856 40.733351),167,11374,0,Rego Park,42755.0,25203558.5810222,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
742,node,5881718857,40.7334307,-73.8632055,,clothes,Kohls,POINT (-73.86320550000001 40.7334307),167,11374,0,Rego Park,42755.0,25203558.5810222,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
496,node,5229541918,40.633688,-73.9942406,,clothes,My Self,POINT (-73.9942406 40.633688),6,11219,0,Brooklyn,92561.0,42002738.4672304,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
685,node,5747114362,40.636012,-73.9905274,,clothes,Off the Rack,POINT (-73.9905274 40.636012),6,11219,0,Brooklyn,92561.0,42002738.4672304,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
