,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
4109,node,5978870985,40.7892557,-73.946623,,restaurant,Dreamer’s,POINT (-73.946623 40.7892557),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
199,node,1765445839,40.7456318,-73.9568079,Long Island City,restaurant,Skinny's Cantina,POINT (-73.9568079 40.7456318),86,11109,0,Long Island City,2752.0,581237.15059292,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
2920,node,5285613534,40.7460067,-73.9570719,Long Island City,restaurant,SHI,POINT (-73.9570719 40.7460067),86,11109,0,Long Island City,2752.0,581237.15059292,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
204,node,1821015959,40.7910705,-73.9747614,,restaurant,City Diner,POINT (-73.97476140000001 40.7910705),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
205,node,1821015975,40.7870476,-73.9779596,New York,restaurant,5 Napkin Burger,POINT (-73.97795960000001 40.7870476),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
234,node,1888172061,40.7808586,-73.9765071,,restaurant,Shake Shack,POINT (-73.97650710000001 40.7808586),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
235,node,1888225629,40.7809719,-73.9764333,,restaurant,Cafe Frida,POINT (-73.9764333 40.7809719),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
258,node,1993216326,40.783395,-73.9784022,,restaurant,Nice Matin,POINT (-73.9784022 40.783395),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
287,node,2035810066,40.7912298,-73.9739208,New York,restaurant,Big Daddy's,POINT (-73.9739208 40.7912298),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
309,node,2091642033,40.7892574,-73.9698327,New York,restaurant,Trattoria Pesce Pasta,POINT (-73.9698327 40.7892574),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
313,node,2108362680,40.7832519,-73.9779798,New York,restaurant,Pizza By La Grolla,POINT (-73.9779798 40.7832519),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
316,node,2113159210,40.7842712,-73.9772503,New York,restaurant,Spice,POINT (-73.97725029999999 40.7842712),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
319,node,2123313753,40.7888948,-73.9743855,,restaurant,Mamajuana Cafe,POINT (-73.9743855 40.7888948),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
322,node,2125873489,40.7827246,-73.9789347,,restaurant,Planet Sushi,POINT (-73.9789347 40.7827246),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
323,node,2131698464,40.7841916,-73.9773072,New York,restaurant,Haru Sushi,POINT (-73.9773072 40.7841916),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
419,node,2297753287,40.7899331,-73.9734709,New York,restaurant,Thai Season,POINT (-73.9734709 40.7899331),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
420,node,2297755493,40.7876494,-73.9767024,New York,restaurant,French Roast,POINT (-73.97670239999999 40.7876494),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
426,node,2300369399,40.7856847,-73.9767189,New York,restaurant,Fred's,POINT (-73.97671889999999 40.7856847),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
428,node,2303748651,40.7900953,-73.9733554,New York,restaurant,Anthi's Greek Food,POINT (-73.9733554 40.7900953),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
433,node,2312065724,40.7911041,-73.9740198,New York,restaurant,Carmine's,POINT (-73.97401979999999 40.7911041),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
443,node,2345795302,40.7859964,-73.9727711,New York,restaurant,Good Enough To Eat,POINT (-73.9727711 40.7859964),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
478,node,2384892230,40.7880687,-73.9712918,New York,restaurant,Bella Luna,POINT (-73.9712918 40.7880687),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
518,node,2409398826,40.7860514,-73.9727433,New York,restaurant,Firehouse Tavern,POINT (-73.9727433 40.7860514),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
519,node,2409398838,40.7858452,-73.9723966,New York,restaurant,Trattoria Machiavelli,POINT (-73.9723966 40.7858452),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
533,node,2414094420,40.7841336,-73.9778804,,restaurant,Café con Leche,POINT (-73.9778804 40.7841336),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
534,node,2414094432,40.7841636,-73.9778589,,restaurant,Oaxaca Tacos,POINT (-73.9778589 40.7841636),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
535,node,2414094435,40.7843472,-73.9734775,New York,restaurant,Tarallucci e Vino,POINT (-73.9734775 40.7843472),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
536,node,2414094436,40.7820354,-73.9794104,New York,restaurant,The Cottage,POINT (-73.97941040000001 40.7820354),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
538,node,2451205652,40.787956,-73.9745549,New York,restaurant,Barney Greengrass,POINT (-73.9745549 40.787956),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
614,node,2524934996,40.7810633,-73.9763511,New York,restaurant,Gari Columbus,POINT (-73.9763511 40.7810633),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
627,node,2539225244,40.7906048,-73.9725295,,restaurant,Blockheads,POINT (-73.97252949999999 40.7906048),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
800,node,2592129899,40.7836374,-73.9777036,,restaurant,Al Dente,POINT (-73.9777036 40.7836374),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
801,node,2592129908,40.7875393,-73.9764459,New York,restaurant,Arte Pasta,POINT (-73.9764459 40.7875393),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
803,node,2592130001,40.7875985,-73.9766092,New York,restaurant,Prime Ko,POINT (-73.9766092 40.7875985),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
806,node,2592130005,40.7846071,-73.9770189,New York,restaurant,Social House,POINT (-73.9770189 40.7846071),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
864,node,2637741647,40.7899837,-73.9748166,,restaurant,Cibo e Vino,POINT (-73.9748166 40.7899837),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1025,node,2745500634,40.7820011,-73.9812764,New York,restaurant,Maison Kayser,POINT (-73.9812764 40.7820011),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1026,node,2745500689,40.783181,-73.9807727,,restaurant,La Caridad 78,POINT (-73.9807727 40.783181),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1027,node,2745543229,40.7835276,-73.97782,New York,restaurant,Swagat,POINT (-73.97781999999999 40.7835276),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1028,node,2745558099,40.7832034,-73.974793,New York,restaurant,Uno Chicago Grill,POINT (-73.97479300000001 40.7832034),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1029,node,2745602443,40.7838048,-73.9780868,New York,restaurant,Hummus Kitchen,POINT (-73.9780868 40.7838048),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1032,node,2758640952,40.7852776,-73.9770179,New York,restaurant,Peacefood Cafe,POINT (-73.97701790000001 40.7852776),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1033,node,2758661973,40.7878518,-73.976513,New York,restaurant,French Roast,POINT (-73.976513 40.7878518),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1035,node,2759055223,40.7893339,-73.9740421,New York,restaurant,Bodrum,POINT (-73.97404210000001 40.7893339),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1036,node,2759204790,40.7905104,-73.9751431,New York,restaurant,Candle Cafe West,POINT (-73.9751431 40.7905104),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1229,node,2939154801,40.7859843,-73.9782,,restaurant,Cafe 82,POINT (-73.9782 40.7859843),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1371,node,3248774447,40.7830271,-73.9736149,New York,restaurant,Calle Ocho,POINT (-73.9736149 40.7830271),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2082,node,4469985290,40.7853507,-73.9727342,,restaurant,Kefi,POINT (-73.9727342 40.7853507),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2285,node,4775546653,40.7828162,-73.9783521,,restaurant,Emack & Bolio's ice cream,POINT (-73.9783521 40.7828162),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2290,node,4775572071,40.7853848,-73.9770675,,restaurant,Jin Ramen,POINT (-73.9770675 40.7853848),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3073,node,5400480690,40.7854795,-73.9768599,,restaurant,Amaze Fusion & Lounge,POINT (-73.97685989999999 40.7854795),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3088,node,5400497580,40.7846269,-73.9732863,,restaurant,Matsu,POINT (-73.9732863 40.7846269),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3343,node,5520631121,40.7858786,-73.9781402,,restaurant,Hale & Hardy,POINT (-73.9781402 40.7858786),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3709,node,5740858021,40.7880436,-73.9745242,,restaurant,Kirst Bakery and Kitchen,POINT (-73.9745242 40.7880436),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3710,node,5740976521,40.788031,-73.9745187,,restaurant,Kirst Bakery & Kitchen,POINT (-73.9745187 40.788031),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4132,node,5984450685,40.7886976,-73.9745247,,restaurant,Amelie Wine & Bar,POINT (-73.9745247 40.7886976),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4207,way,204619052,40.7854623,-73.9726354,New York,restaurant,Cotta Osteria,POINT (-73.9726354 40.7854623),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4388,way,269306378,40.7835437,-73.9776608,New York,restaurant,Saravanaa Bhavan,POINT (-73.9776608 40.7835437),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4389,way,269307313,40.7838193,-73.9774766,New York,restaurant,Barley & Grain,POINT (-73.9774766 40.7838193),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4390,way,269307477,40.7839969,-73.9773365,New York,restaurant,Momoya,POINT (-73.97733650000001 40.7839969),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4391,way,269307487,40.783879,-73.9774229,New York,restaurant,Sarabeth's,POINT (-73.97742289999999 40.783879),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4392,way,269313795,40.783727,-73.9782871,New York,restaurant,Bettola,POINT (-73.9782871 40.783727),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4393,way,269313799,40.7831405,-73.9789714,New York,restaurant,Coppola's,POINT (-73.97897140000001 40.7831405),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4394,way,269313866,40.7836658,-73.9783313,New York,restaurant,Tolani,POINT (-73.97833129999999 40.7836658),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4395,way,269318133,40.7841062,-73.9779707,New York,restaurant,Island Burgers and Shakes,POINT (-73.9779707 40.7841062),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4396,way,269318147,40.784227,-73.9778826,New York,restaurant,Luke's Lobster,POINT (-73.9778826 40.784227),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4397,way,270726699,40.7842385,-73.9734026,New York,restaurant,Lokal Mediterranean Kitchen,POINT (-73.9734026 40.7842385),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4398,way,270726702,40.7840561,-73.9735323,New York,restaurant,Canteen 82,POINT (-73.9735323 40.7840561),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4399,way,270731218,40.7844949,-73.9739986,New York,restaurant,Spring Natural Kitchen,POINT (-73.9739986 40.7844949),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4400,way,270738820,40.7865969,-73.9754245,New York,restaurant,Jacob's Pickles,POINT (-73.9754245 40.7865969),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4401,way,270738823,40.786661,-73.9753779,New York,restaurant,Slightly Oliver,POINT (-73.9753779 40.786661),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4402,way,270859306,40.7871046,-73.97517,New York,restaurant,Alibaba,POINT (-73.97517000000001 40.7871046),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4403,way,270859352,40.7863512,-73.9726213,New York,restaurant,La Mirabelle,POINT (-73.9726213 40.7863512),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4404,way,270899467,40.7850449,-73.977294,New York,restaurant,Cocina Economica Mexico,POINT (-73.977294 40.7850449),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4405,way,270901660,40.7860799,-73.9765657,New York,restaurant,Flor de Mayo,POINT (-73.97656569999999 40.7860799),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4406,way,270901674,40.7854531,-73.9770247,,restaurant,Hampton Chutney Co.,POINT (-73.9770247 40.7854531),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4407,way,270902457,40.7867003,-73.976107,New York,restaurant,Harriet's Kitchen,POINT (-73.976107 40.7867003),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4408,way,270902485,40.7868926,-73.9759671,New York,restaurant,Kitaro Sushi,POINT (-73.97596710000001 40.7868926),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4409,way,270915592,40.7887448,-73.9746241,New York,restaurant,B. Cafe,POINT (-73.9746241 40.7887448),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4410,way,270915601,40.7886822,-73.9746693,New York,restaurant,Indian Tanpura,POINT (-73.9746693 40.7886822),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4411,way,270915602,40.7888083,-73.9745782,New York,restaurant,The Mermaid Inn,POINT (-73.9745782 40.7888083),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4412,way,270943416,40.7894589,-73.9741111,New York,restaurant,Caridad Restaurant Bar and Grill,POINT (-73.9741111 40.7894589),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
223,node,1865211626,40.7227848,-73.9478454,,restaurant,El Toro Taqueria,POINT (-73.94784540000001 40.7227848),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
263,node,2011781604,40.7377801,-73.955195,,restaurant,Ashbox Cafe,POINT (-73.955195 40.7377801),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
379,node,2268954347,40.7296588,-73.9584608,Brooklyn,restaurant,Paulie Gee's,POINT (-73.9584608 40.7296588),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
392,node,2275469171,40.7314409,-73.9576828,,restaurant,Brooklyn Label,POINT (-73.9576828 40.7314409),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
393,node,2275470587,40.731821,-73.9580395,,restaurant,Shanghai Lee,POINT (-73.9580395 40.731821),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
394,node,2275484420,40.724188,-73.9511746,Brooklyn,restaurant,Calexico,POINT (-73.9511746 40.724188),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
395,node,2275557556,40.7354045,-73.9552629,,restaurant,The Lobster Joint,POINT (-73.95526289999999 40.7354045),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
401,node,2276324841,40.7307172,-73.957596,,restaurant,Mrs. Kim's,POINT (-73.957596 40.7307172),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
402,node,2276325688,40.7307935,-73.9576081,,restaurant,Vamos al Tequila,POINT (-73.9576081 40.7307935),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
403,node,2276340237,40.7298686,-73.9590216,Brooklyn,restaurant,Cozinha Latina,POINT (-73.9590216 40.7298686),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
415,node,2296361726,40.7216427,-73.9382913,Brooklyn,restaurant,Hungry Burrito,POINT (-73.9382913 40.7216427),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
416,node,2296363822,40.7216785,-73.9373046,Brooklyn,restaurant,Xi'an Famous Foods,POINT (-73.9373046 40.7216785),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
811,node,2592331340,40.7310173,-73.9541919,,restaurant,Brooklyn Point Cafe,POINT (-73.9541919 40.7310173),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1077,node,2793692755,40.7335812,-73.9549785,,restaurant,Cafecito Bogota,POINT (-73.9549785 40.7335812),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1078,node,2793692760,40.733627,-73.9549862,,restaurant,Triangolo Pizzeria,POINT (-73.95498619999999 40.733627),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1145,node,2840034864,40.7190977,-73.9454084,Brooklyn,restaurant,Grandma Rose's Pizza,POINT (-73.94540840000001 40.7190977),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1151,node,2842613053,40.7252458,-73.9517659,Brooklyn,restaurant,Manhattan Triple Decker Restaurant,POINT (-73.9517659 40.7252458),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1152,node,2842613054,40.7238537,-73.9510984,Brooklyn,restaurant,Nights and Weekends,POINT (-73.95109840000001 40.7238537),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1153,node,2842613055,40.7218799,-73.9505713,Brooklyn,restaurant,Park Luncheonette,POINT (-73.95057129999999 40.7218799),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
